,Id,PID,MS SubClass,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,Screen Porch,Mo Sold,Yr Sold,SalePrice,MS Zoning_Other,MS Zoning_RL,MS Zoning_RM,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Neighborhood_Briardale,Neighborhood_Brook Side,Neighborhood_Clear Creek,Neighborhood_College Creek,Neighborhood_Crawford,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_Meadow Village,Neighborhood_Mitchel,Neighborhood_North Ames,Neighborhood_North Ridge Heights,Neighborhood_North West Ames,Neighborhood_Northpark Villa,Neighborhood_Northridge,Neighborhood_Old Town,Neighborhood_Other,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_Sawyer West,Neighborhood_Somer Street,Neighborhood_Stone Brook,Neighborhood_Timberland,Neighborhood_Veenker,Condition 1_Feedr,Condition 1_Norm,Condition 1_Other,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1Story,House Style_2Story,House Style_Other,House Style_SFoyer,House Style_SLvl,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Other,Exterior 1st_BrkFace,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_MetalSd,Exterior 1st_Other,Exterior 1st_Plywood,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_MetalSd,Exterior 2nd_Other,Exterior 2nd_Plywood,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkFace,Mas Vnr Type_None,Mas Vnr Type_Stone,Foundation_CBlock,Foundation_Other,Foundation_PConc,BsmtFin Type 1_BLQ,BsmtFin Type 1_GLQ,BsmtFin Type 1_LwQ,BsmtFin Type 1_None,BsmtFin Type 1_Rec,BsmtFin Type 1_Unf,BsmtFin Type 2_BLQ,BsmtFin Type 2_GLQ,BsmtFin Type 2_LwQ,BsmtFin Type 2_None,BsmtFin Type 2_Rec,BsmtFin Type 2_Unf,Electrical_FuseF,Electrical_Other,Electrical_SBrkr,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_None,Garage Finish_None,Garage Finish_RFn,Garage Finish_Unf,Paved Drive_P,Paved Drive_Y,Sale Type_New,Sale Type_Other,Sale Type_WD 
808,16,527216070,60,53504,8,5,2003,2003,603.0,5,3,4,3,3,1416.0,0.0,234.0,1650.0,5,1,1690,1589,3279,1.0,0.0,3,1,4,1,5,12,1,2003.0,3.0,841.0,503,36,0,210,6,2010,538000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
809,1808,531363040,20,7500,7,5,2006,2006,0.0,4,3,4,4,0,0.0,0.0,1143.0,1143.0,5,1,1143,0,1143,0.0,0.0,1,1,3,1,4,5,0,2006.0,0.0,0.0,0,55,0,0,10,2007,147000,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
810,425,528106070,20,13173,9,5,2006,2007,300.0,4,3,5,3,0,1572.0,0.0,80.0,1652.0,5,1,1652,0,1652,1.0,0.0,2,0,2,1,5,6,2,2006.0,2.0,840.0,404,102,0,0,11,2009,325000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
811,1372,904100020,20,9488,5,6,1947,1993,0.0,4,3,3,3,0,0.0,0.0,1046.0,1046.0,4,0,1054,0,1054,0.0,0.0,1,0,3,1,3,6,0,1947.0,1.0,240.0,0,60,122,0,9,2008,124000,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
812,2495,532378070,20,13526,5,6,1965,1965,114.0,3,3,3,3,0,560.0,375.0,0.0,935.0,3,1,935,0,935,1.0,0.0,1,0,3,1,3,5,0,1965.0,1.0,288.0,180,0,0,0,11,2006,137000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1
813,1301,902201140,20,12000,5,7,1948,2005,0.0,3,3,3,3,0,144.0,608.0,172.0,924.0,5,1,1122,0,1122,1.0,0.0,1,0,2,1,4,6,0,1948.0,2.0,528.0,0,36,0,0,5,2008,147000,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1
814,396,527404020,20,7830,5,5,1970,1970,0.0,3,3,3,3,0,0.0,0.0,1180.0,1180.0,3,1,1180,0,1180,0.0,0.0,1,1,2,1,3,6,0,1970.0,2.0,477.0,0,45,0,0,3,2009,128000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
815,2663,902328100,75,8850,7,6,1916,1950,0.0,3,3,3,3,0,0.0,0.0,815.0,815.0,5,1,815,875,1690,0.0,0.0,1,0,3,1,3,7,1,1916.0,1.0,225.0,0,0,330,0,7,2006,144000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
816,50,528181050,120,7132,8,5,2006,2006,178.0,4,3,4,3,1,24.0,0.0,1346.0,1370.0,5,1,1370,0,1370,0.0,0.0,2,0,2,1,4,6,1,2006.0,2.0,484.0,120,49,0,0,4,2010,205000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
817,886,908102270,20,9937,5,7,1964,1999,0.0,3,4,3,3,0,637.0,0.0,849.0,1486.0,5,1,1486,0,1486,1.0,0.0,1,0,3,1,3,7,0,1968.0,2.0,480.0,0,0,0,0,3,2009,167000,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
818,696,902103170,50,5720,5,6,1941,1950,0.0,3,3,3,3,0,0.0,0.0,676.0,676.0,5,1,676,455,1131,0.0,0.0,1,1,3,1,3,5,0,1941.0,1.0,200.0,26,0,0,0,8,2009,66500,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
819,2454,528366040,60,12585,8,5,1993,1993,420.0,4,3,4,3,0,247.0,1039.0,0.0,1286.0,5,1,1565,1234,2799,1.0,0.0,2,1,3,1,4,8,1,1993.0,3.0,704.0,432,136,0,0,10,2006,315000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
820,2106,906380140,60,11103,7,5,2006,2006,0.0,4,3,4,3,0,0.0,0.0,728.0,728.0,5,1,728,728,1456,0.0,0.0,2,1,3,1,4,8,1,2006.0,2.0,440.0,0,0,0,0,7,2007,155835,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
821,353,527146010,120,8013,8,5,1995,1996,0.0,4,3,4,3,0,741.0,0.0,846.0,1587.0,5,1,1734,0,1734,1.0,0.0,2,0,2,1,4,6,0,1995.0,2.0,528.0,52,50,0,0,9,2009,239500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
822,441,528120170,20,10872,9,5,2006,2006,122.0,4,3,5,4,2,1037.0,0.0,467.0,1504.0,5,1,1531,0,1531,1.0,0.0,2,0,2,1,5,6,1,2006.0,3.0,700.0,184,52,0,0,2,2009,300000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
823,2270,916455150,20,11305,8,5,2002,2002,886.0,4,3,4,3,2,1329.0,0.0,593.0,1922.0,5,1,1922,0,1922,1.0,0.0,2,0,2,1,4,6,1,2002.0,3.0,692.0,201,64,0,0,4,2007,282000,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
824,1924,535177020,20,9100,5,5,1960,1960,69.0,3,3,3,3,0,0.0,0.0,1144.0,1144.0,3,1,1144,0,1144,0.0,0.0,1,0,3,1,3,6,1,1960.0,1.0,336.0,0,0,0,0,6,2007,120000,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
825,1402,905401045,20,39104,7,7,1954,2005,0.0,3,3,4,3,3,226.0,1063.0,96.0,1385.0,5,1,1363,0,1363,1.0,0.0,1,0,2,1,3,5,2,1954.0,2.0,439.0,81,0,0,0,4,2008,241500,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1
826,1070,528180110,120,10110,9,5,2008,2008,492.0,5,3,4,3,0,372.0,0.0,1486.0,1858.0,5,1,1866,0,1866,1.0,0.0,2,0,2,1,5,7,1,2008.0,3.0,870.0,0,48,0,0,11,2008,336860,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
827,2696,903456060,30,9786,3,4,1922,1950,0.0,3,3,3,2,0,0.0,0.0,1007.0,1007.0,2,0,1077,0,1077,0.0,0.0,1,0,3,1,3,6,1,1922.0,1.0,210.0,0,100,48,0,5,2006,91000,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1
828,1840,533208030,120,5330,8,5,2006,2007,0.0,4,3,4,3,0,0.0,0.0,1550.0,1550.0,5,1,1550,0,1550,0.0,0.0,2,1,2,1,4,5,0,2007.0,2.0,528.0,0,102,0,0,7,2007,207500,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
829,1562,911370520,120,3811,7,5,2004,2005,174.0,4,3,5,3,3,1474.0,0.0,120.0,1594.0,5,1,1646,0,1646,1.0,1.0,2,0,2,1,5,5,1,2004.0,2.0,482.0,128,53,0,155,7,2008,250000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
830,2426,528228545,120,3010,7,5,2005,2006,16.0,4,3,4,3,2,16.0,0.0,1232.0,1248.0,5,1,1248,0,1248,0.0,0.0,2,0,2,1,4,5,0,2005.0,2.0,438.0,108,0,0,0,3,2006,167240,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
831,1162,533208140,120,3435,7,5,2004,2005,0.0,4,3,4,3,0,24.0,0.0,1211.0,1235.0,5,1,1245,0,1245,0.0,0.0,2,0,1,1,4,5,0,2004.0,2.0,495.0,0,100,0,0,6,2008,178000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
832,1874,534178010,20,10800,6,5,1963,1963,203.0,3,3,3,3,0,617.0,264.0,171.0,1052.0,3,1,1052,0,1052,1.0,0.0,1,0,3,1,3,6,0,1963.0,1.0,311.0,0,133,0,0,2,2007,127000,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
833,111,534129040,20,10456,6,6,1967,1967,120.0,3,3,3,3,0,506.0,0.0,1323.0,1829.0,4,1,1829,0,1829,1.0,0.0,2,0,4,1,3,8,0,1967.0,2.0,535.0,0,76,0,0,5,2010,218500,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
834,1207,534277070,20,8475,4,7,1956,1956,0.0,3,3,3,3,0,228.0,0.0,724.0,952.0,5,1,952,0,952,0.0,0.0,1,0,2,1,3,4,0,1956.0,1.0,283.0,0,0,0,0,4,2008,135750,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
835,140,535152050,20,8197,7,5,2003,2009,506.0,4,3,4,3,0,1188.0,0.0,292.0,1480.0,5,1,1480,0,1480,1.0,0.0,2,0,3,1,4,7,0,2003.0,2.0,620.0,252,73,0,0,2,2010,214000,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
836,545,531382070,20,10994,8,5,2005,2006,366.0,4,3,4,4,0,976.0,0.0,868.0,1844.0,5,1,1844,0,1844,1.0,0.0,2,0,2,1,4,7,1,2005.0,2.0,620.0,165,44,0,0,9,2009,257000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
837,1338,903228040,50,6000,6,7,1937,2000,0.0,3,4,3,3,0,201.0,162.0,462.0,825.0,5,1,825,672,1497,0.0,0.0,2,0,3,1,3,5,0,2004.0,1.0,672.0,272,0,0,0,5,2008,157000,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
838,2873,910200020,30,7288,5,6,1942,1950,0.0,3,3,3,3,1,305.0,0.0,671.0,976.0,3,0,976,0,976,1.0,0.0,1,0,2,1,3,5,0,1942.0,1.0,215.0,160,0,0,0,8,2006,102000,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
839,924,909277100,30,13360,5,7,1921,2006,0.0,3,4,4,3,0,713.0,0.0,163.0,876.0,5,1,964,0,964,1.0,0.0,1,0,2,1,3,5,0,1921.0,2.0,432.0,0,0,44,0,8,2009,163500,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
840,844,907180130,20,10335,7,5,1999,1999,183.0,4,3,4,3,3,679.0,0.0,811.0,1490.0,5,1,1501,0,1501,1.0,0.0,2,0,3,1,4,6,0,1999.0,2.0,577.0,144,29,0,0,6,2009,204000,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
841,901,908275110,20,11767,5,5,1956,1956,259.0,3,3,3,3,0,546.0,0.0,604.0,1150.0,5,1,1560,0,1560,0.0,0.0,1,0,2,1,3,7,1,1956.0,1.0,313.0,0,0,0,0,5,2009,103500,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1
842,2081,905475270,20,5400,5,5,1958,1958,0.0,3,3,3,3,0,453.0,0.0,411.0,864.0,3,1,864,0,864,0.0,1.0,1,0,3,1,3,6,0,1958.0,1.0,399.0,0,0,0,0,5,2007,118000,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1
843,2774,907175030,20,9100,7,5,2000,2000,244.0,4,3,4,3,2,1400.0,0.0,125.0,1525.0,5,1,1525,0,1525,1.0,0.0,2,0,3,1,4,6,0,2000.0,2.0,541.0,219,36,0,0,9,2006,235000,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
